Date,VW_mean_all_sensors
2022-12-09,0.6307364004629629
2022-12-10,0.6318313078703705
2022-12-11,0.6462598379629629
2022-12-12,0.6516055745577666
2022-12-13,0.6497093888562858
2022-12-14,0.6528130787037036
2022-12-15,0.6545909214380197
2022-12-16,0.655757480104071
2022-12-17,0.6654877232142856
2022-12-18,0.6859644619004249
2022-12-19,0.685023547979798
2022-12-20,0.6804987847222222
2022-12-21,0.6758285413843722
2022-12-22,0.6711839991290796
2022-12-23,0.6690333140432099
2022-12-24,0.6662462653423772
2022-12-25,0.6644543483356775
2022-12-26,0.6665512152777778
2022-12-27,0.6651414930555556
2022-12-28,0.6608581762566138
2022-12-29,0.6568920454545454
2022-12-30,0.6640726010101009
2022-12-31,0.7001319444444444
2023-01-01,0.7051704545454546
2023-01-02,0.7063762626262626
2023-01-03,0.703314236111111
2023-01-04,0.6955499046840958
2023-01-05,0.6877746031746033
2023-01-06,0.6829683938746439
2023-01-07,0.6805119949494949
2023-01-08,0.6804741161616163
2023-01-09,0.6886142939814816
2023-01-10,0.6988484848484849
2023-01-11,0.7275744949494949
2023-01-12,0.7188021343954248
2023-01-13,0.7121788194444445
2023-01-14,0.7261487081839904
2023-01-15,0.7229794560185184
2023-01-16,0.723127521494709
2023-01-17,0.7180057870370371
2023-01-18,0.7275164617742743
2023-01-19,0.7290350378787879
2023-01-20,0.7288926767676768
2023-01-21,0.7204113005050504
2023-01-22,0.7096380208333334
2023-01-23,0.6998599537037037
2023-01-24,0.6975154671717173
2023-01-25,0.7064909620098039
2023-01-26,0.6979485751915707
2023-01-27,0.6894065595391905
2023-01-28,0.6820546875000001
2023-01-29,0.6751396412037037
2023-01-30,0.6693380155723906
2023-01-31,0.6641316550925925
2023-02-01,0.66014898989899
2023-02-02,0.6587219065656565
2023-02-03,0.6560772569444445
2023-02-04,0.6533263888888888
2023-02-05,0.6505438762626263
2023-02-06,0.6511502525252525
2023-02-07,0.6513140782828283
2023-02-08,0.6505716540404041
2023-02-09,0.6503674242424242
2023-02-10,0.6490830176767677
2023-02-11,0.6486786616161616
2023-02-12,0.6488851010101011
2023-02-13,0.6481957070707071
2023-02-14,0.6504245580808079
2023-02-15,0.6661070075757576
2023-02-16,0.6649260499338624
2023-02-17,0.6639722222222222
2023-02-18,0.6734662247474748
2023-02-19,0.7192954282407406
2023-02-20,0.7108443287037037
2023-02-21,0.7146944444444445
2023-02-22,0.7199428661616163
2023-02-23,0.7118639520202019
2023-02-24,0.7047054924242424
2023-02-25,0.6963929924242425
2023-02-26,0.6891079545454546
2023-02-27,0.6830558712121213
2023-02-28,0.6839106691919192
2023-03-01,0.6985988005050504
2023-03-02,0.7043626893939395
2023-03-03,0.7086347853535353
2023-03-04,0.700335542929293
2023-03-05,0.7057541035353535
2023-03-06,0.7128639520202019
2023-03-07,0.7171530934343434
2023-03-08,0.7302496843434344
2023-03-09,0.7330179924242425
2023-03-10,0.7261780303030303
2023-03-11,0.7138203914141413
2023-03-12,0.704925505050505
2023-03-13,0.7014199074074075
2023-03-14,0.6968636363636364
2023-03-15,0.695680613425926
2023-03-16,0.6904561206427015
2023-03-17,0.6844269301470588
2023-03-18,0.6790324244281046
2023-03-19,0.6755393644323672
2023-03-20,0.6717100281084655
2023-03-21,0.6674575810185185
2023-03-22,0.6630352471525729
2023-03-23,0.6581300505050506
2023-03-24,0.6755710227272729
2023-03-25,0.7160041035353535
2023-03-26,0.7185568181818182
2023-03-27,0.7076354166666667
2023-03-28,0.7144040404040404
2023-03-29,0.7205902777777778
2023-03-30,0.7077010732323233
2023-03-31,0.7144299242424242
2023-04-01,0.7181410984848485
2023-04-02,0.7114431818181818
2023-04-03,0.7058630050505049
2023-04-04,0.7027733585858588
2023-04-05,0.7044296085858585
2023-04-06,0.7097575757575757
2023-04-07,0.7150874368686868
2023-04-08,0.7181622474747474
2023-04-09,0.7112212752525253
2023-04-10,0.7025489267676769
2023-04-11,0.7013535353535354
2023-04-12,0.7030909090909091
2023-04-13,0.6981177398989898
2023-04-14,0.6927941919191919
2023-04-15,0.688464962121212
2023-04-16,0.6903715277777777
2023-04-17,0.699697601010101
2023-04-18,0.6995012626262627
2023-04-19,0.6940372474747476
2023-04-20,0.7247052845528454
2023-04-21,0.7097749368686869
2023-04-22,0.711440798611111
2023-04-23,0.7131136363636364
2023-04-24,0.7101932291666667
2023-04-25,0.717282196969697
2023-04-26,0.7134557291666667
2023-04-27,0.7272870633417509
2023-04-28,0.730229797979798
2023-04-29,0.7291597222222223
2023-04-30,0.7170909090909091
2023-05-01,0.708487058080808
2023-05-02,0.7010309343434342
2023-05-03,0.6965306186868687
2023-05-04,0.694188446969697
2023-05-05,0.6901262626262626
2023-05-06,0.6859873737373736
2023-05-07,0.6817238005050504
2023-05-08,0.6767550505050506
2023-05-09,0.6793989898989898
2023-05-10,0.7087367424242423
2023-05-11,0.7139261363636362
2023-05-12,0.7050905934343434
2023-05-13,0.6998352272727272
2023-05-14,0.7046840277777778
2023-05-15,0.7013895202020202
2023-05-16,0.6954122474747474
2023-05-17,0.6883566919191919
2023-05-18,0.6826887626262625
2023-05-19,0.681115436159844
2023-05-20,0.7132522095959595
2023-05-21,0.7070726010101009
2023-05-22,0.6979166666666666
2023-05-23,0.7141909722222223
2023-05-24,0.7055451388888888
2023-05-25,0.6973399621212121
2023-05-26,0.7169337121212122
2023-05-27,0.7048039772727273
2023-05-28,0.6987272727272728
2023-05-29,0.6932705176767676
2023-05-30,0.687054292929293
2023-05-31,0.6851133207070708
2023-06-01,0.6909406565656565
2023-06-02,0.6985116792929293
2023-06-03,0.6961628787878787
2023-06-04,0.6916600378787879
2023-06-05,0.6941199494949496
2023-06-06,0.7061919191919191
2023-06-07,0.718489898989899
2023-06-08,0.7247970328282828
2023-06-09,0.7155675505050505
2023-06-10,0.7118172348484848
2023-06-11,0.7069154040404041
2023-06-12,0.697526515151515
2023-06-13,0.6907894570707072
2023-06-14,0.6894605429292929
2023-06-15,0.7084238200823567
2023-06-16,0.7225609217171717
2023-06-17,0.7116351010101011
2023-06-18,0.7006960227272727
2023-06-19,0.6924624368686868
2023-06-20,0.6853762626262626
2023-06-21,0.6797986111111111
2023-06-22,0.6759371843434342
2023-06-23,0.6728967803030304
2023-06-24,0.687
2023-06-25,0.7074924242424242
2023-06-26,0.7107048611111111
2023-06-27,0.7026704545454545
2023-06-28,0.695965909090909
2023-06-29,0.6983560606060606
2023-06-30,0.7137512626262628
2023-07-01,0.7061357323232325
2023-07-02,0.6981420454545455
2023-07-03,0.6908584143518518
2023-07-04,0.6844161102207976
2023-07-05,0.6785571338383839
2023-07-06,0.6752086489898989
2023-07-07,0.679469696969697
2023-07-08,0.7089292929292929
2023-07-09,0.7056650883838383
2023-07-10,0.6999772727272727
2023-07-11,0.697142361111111
2023-07-12,0.6965151515151515
2023-07-13,0.6916688762626262
2023-07-14,0.6869949494949495
2023-07-15,0.6841126893939393
2023-07-16,0.6836202651515152
2023-07-17,0.6853295454545454
2023-07-18,0.7117345328282828
2023-07-19,0.7064261363636364
2023-07-20,0.7018765782828282
2023-07-21,0.6993071338383838
2023-07-22,0.6956205808080806
2023-07-23,0.6907657828282829
2023-07-24,0.6866755050505051
2023-07-25,0.6830721643518518
2023-07-26,0.6780810562600647
2023-07-27,0.6740321969696971
2023-07-28,0.6746417297979798
2023-07-29,0.6746568813131314
2023-07-30,0.6758219696969697
2023-07-31,0.676776515151515
2023-08-01,0.6748058712121212
2023-08-02,0.6743664772727272
2023-08-03,0.6759011544011545
2023-08-04,
2023-08-05,
2023-08-06,
2023-08-07,
2023-08-08,
2023-08-09,
2023-08-10,0.6745074437757365
2023-08-11,0.6721076388888889
2023-08-12,0.6696928661616162
2023-08-13,0.6678336489898992
2023-08-14,0.6782121212121213
2023-08-15,0.7311606691919191
2023-08-16,0.7261079545454545
2023-08-17,0.7105227272727273
2023-08-18,0.7009158732825568
2023-08-19,0.6901234217171718
2023-08-20,0.6834040404040405
2023-08-21,0.7053137626262626
2023-08-22,0.7276638257575757
2023-08-23,0.7192847222222222
2023-08-24,0.707178345959596
2023-08-25,0.6971366792929294
2023-08-26,0.6902973484848484
2023-08-27,0.6834794823232323
2023-08-28,0.6788945707070708
2023-08-29,0.6762121212121212
2023-08-30,0.6719551504629631
2023-08-31,0.6671098484848486
2023-09-01,0.6656727430555556
2023-09-02,0.6605115162037036
2023-09-03,0.6559747437169312
2023-09-04,0.6534570707070707
2023-09-05,0.6536710858585859
2023-09-06,0.6550520833333333
2023-09-07,0.6537795138888888
2023-09-08,0.6509956597222222
2023-09-09,0.6452594080687831
2023-09-10,0.6426637731481483
2023-09-11,0.6440639467592593
2023-09-12,0.638053345959596
2023-09-13,0.6342256944444444
2023-09-14,0.6317863005050506
2023-09-15,0.6317238005050504
2023-09-16,0.6324154040404041
2023-09-17,0.6306859217171716
2023-09-18,0.6283434343434343
2023-09-19,0.626815340909091
2023-09-20,0.6255520322712419
2023-09-21,0.6220239898989899
2023-09-22,0.6198333333333333
2023-09-23,0.6186183712121213
2023-09-24,0.6179924242424242
2023-09-25,0.616821654040404
2023-09-26,0.6151466435185186
2023-09-27,0.6107537878787878
2023-09-28,0.6075738636363637
2023-09-29,0.6058427662037037
2023-09-30,0.6020767045454546
2023-10-01,0.6005915404040404
2023-10-02,0.5989548611111112
2023-10-03,0.6020925925925925
2023-10-04,0.6211400462962964
2023-10-05,0.6182679924242425
2023-10-06,0.6163880208333333
2023-10-07,0.6167306134259259
2023-10-08,0.6147679924242424
2023-10-09,0.6144264520202021
2023-10-10,0.6271136363636364
2023-10-11,0.6360616319444444
2023-10-12,0.6350173611111111
2023-10-13,0.6316849747474748
2023-10-14,0.6313876262626262
2023-10-15,0.6326203703703704
2023-10-16,0.6320508207070707
2023-10-17,0.6314577546296297
2023-10-18,0.6289302398989899
2023-10-19,0.6290612373737374
2023-10-20,0.6322945075757577
2023-10-21,0.6352048611111111
2023-10-22,0.6350842803030303
2023-10-23,0.6336707175925926
2023-10-24,0.6314626736111111
2023-10-25,0.630830150462963
2023-10-26,0.6291585648148149
2023-10-27,0.6285508207070707
2023-10-28,0.6292493686868688
2023-10-29,0.6286174242424244
2023-10-30,0.6275228239346274
2023-10-31,0.6260373604302832
2023-11-01,0.6240833333333333
2023-11-02,0.6206253156565656
2023-11-03,0.6166770833333334
2023-11-04,0.6119207702020201
2023-11-05,0.609755787037037
2023-11-06,0.6071205808080808
2023-11-07,0.6073901515151515
2023-11-08,0.6064804292929293
2023-11-09,0.6060454545454547
2023-11-10,0.6087244318181818
2023-11-11,0.6103197601010101
2023-11-12,0.6161736111111111
2023-11-13,0.6308273358585859
2023-11-14,0.6293077651515152
2023-11-15,0.6309520202020201
2023-11-16,0.6331171085858585
2023-11-17,0.6291982060185184
2023-11-18,0.6250293560606061
2023-11-19,0.6202613636363637
2023-11-20,0.615481691919192
2023-11-21,0.6110189393939393
2023-11-22,0.6076180555555555
2023-11-23,0.6063409090909091
2023-11-24,0.6093806818181818
2023-11-25,0.6137346643518518
2023-11-26,0.6124371843434343
2023-11-27,0.6111808712121212
2023-11-28,0.6115369318181818
2023-11-29,0.6124185606060606
2023-11-30,0.6116906565656565
2023-12-01,0.6108844696969696
2023-12-02,0.6099993686868687
2023-12-03,0.6086281828703703
2023-12-04,0.6053566919191918
2023-12-05,0.6046363636363636
2023-12-06,0.6054428661616161
2023-12-07,0.6048544823232322
2023-12-08,0.6046616161616162
2023-12-09,0.6049772727272728
2023-12-10,0.6049829545454546
2023-12-11,0.6042853535353535
2023-12-12,0.6039363425925925
2023-12-13,0.6012244318181817
2023-12-14,0.6015366536858645
2023-12-15,0.6364040404040404
2023-12-16,0.6671966540404038
2023-12-17,0.7023232323232323
2023-12-18,0.7302130671296295
2023-12-19,0.7192124368686869
2023-12-20,0.727417824074074
2023-12-21,0.7323203914141413
2023-12-22,0.7217755681818181
2023-12-23,0.7262872474747475
2023-12-24,0.7132982954545456
2023-12-25,0.6992660984848486
2023-12-26,0.6978317550505051
2023-12-27,0.735782196969697
2023-12-28,0.7340031565656566
2023-12-29,0.7337184343434344
2023-12-30,0.7242509469696969
2023-12-31,0.7212203282828283
2024-01-01,0.7224270833333333
2024-01-02,0.7183616898148149
2024-01-03,0.7150975378787879
2024-01-04,0.7130050505050506
2024-01-05,0.7126537247474748
2024-01-06,0.7030746527777779
2024-01-07,0.6919902146464647
2024-01-08,0.686500946969697
2024-01-09,0.68246875
2024-01-10,0.6843052662037037
2024-01-11,0.6753017676767675
2024-01-12,0.6969719328703704
2024-01-13,0.7090126262626263
2024-01-14,0.7238614267676767
2024-01-15,0.7029160353535353
2024-01-16,0.6982209595959596
2024-01-17,0.7101120580808081
2024-01-18,0.7156392045454546
2024-01-19,0.7053295454545455
2024-01-20,0.7037642045454544
2024-01-21,0.7042380050505049
2024-01-22,0.6986253156565657
2024-01-23,0.691214015151515
2024-01-24,0.6834529671717172
2024-01-25,0.6782941919191919
2024-01-26,
2024-01-27,
2024-01-28,
2024-01-29,
2024-01-30,
2024-01-31,
2024-02-01,
2024-02-02,
2024-02-03,
2024-02-04,
2024-02-05,
2024-02-06,
2024-02-07,
2024-02-08,
2024-02-09,
2024-02-10,
2024-02-11,
2024-02-12,
2024-02-13,
2024-02-14,
2024-02-15,
2024-02-16,
2024-02-17,
2024-02-18,
2024-02-19,
2024-02-20,
2024-02-21,
2024-02-22,0.6866759108946608
